1201,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4631 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1202,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4630 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1203,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1204,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1205,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1206,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1207,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1208,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1209,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1210,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1211,Mon Dec 05 06:35:27 2005,notice,jk2_init() Found child 4820 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1212,Mon Dec 05 06:35:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1213,Mon Dec 05 06:35:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1214,Mon Dec 05 06:36:58 2005,notice,jk2_init() Found child 4821 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1215,Mon Dec 05 06:36:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1216,Mon Dec 05 06:36:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1217,Mon Dec 05 06:36:59 2005,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
1218,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4893 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1219,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4892 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1220,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1221,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1222,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1223,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1224,Mon Dec 05 07:21:03 2005,notice,jk2_init() Found child 4907 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1225,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4906 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1226,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4905 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1227,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1228,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1229,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1230,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1231,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1232,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1233,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4916 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1234,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4917 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1235,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4915 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1236,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1237,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1238,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1239,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1240,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1241,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1242,Mon Dec 05 07:31:22 2005,notice,jk2_init() Found child 4932 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1243,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4938 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1244,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4935 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1245,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4936 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1246,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4937 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1247,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1248,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1249,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1250,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1251,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1252,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1253,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1254,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1255,Mon Dec 05 07:36:19 2005,notice,jk2_init() Found child 4950 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1256,Mon Dec 05 07:37:47 2005,notice,jk2_init() Found child 4961 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1257,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4962 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1258,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4960 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1259,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4959 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1260,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1261,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1262,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1263,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1264,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1265,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1266,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1267,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1268,Mon Dec 05 07:41:07 2005,notice,jk2_init() Found child 4974 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1269,Mon Dec 05 07:41:35 2005,notice,jk2_init() Found child 4975 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1270,Mon Dec 05 07:41:50 2005,notice,jk2_init() Found child 4977 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1271,Mon Dec 05 07:41:50 2005,notice,jk2_init() Found child 4976 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1272,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4984 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1273,Mon Dec 05 07:43:08 2005,notice,jk2_init() Found child 4985 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1274,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4983 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1275,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1276,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1277,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1278,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1279,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1280,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1281,Mon Dec 05 07:43:19 2005,notice,jk2_init() Found child 4986 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1282,Mon Dec 05 07:43:19 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1283,Mon Dec 05 07:43:19 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1284,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4991 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1285,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4992 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1286,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4996 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1287,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4995 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1288,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4998 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1289,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4999 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1290,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1291,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1292,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5000 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1293,Mon Dec 05 07:47:22 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1294,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5001 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1295,Mon Dec 05 07:47:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1296,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1297,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1298,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1299,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1300,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5002 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1301,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5003 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1302,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found child 5005 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1303,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found child 5006 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1304,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1305,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1306,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1307,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1308,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5007 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1309,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5008 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1310,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1311,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1312,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1313,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1314,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found child 5017 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1315,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found child 5016 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1316,Mon Dec 05 07:51:22 2005,notice,jk2_init() Found child 5018 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1317,Mon Dec 05 07:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1318,Mon Dec 05 07:51:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1319,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5020 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1320,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5019 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1321,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1322,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1323,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1324,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1325,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found child 5021 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1326,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found child 5022 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1327,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5024 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1328,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5023 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1329,Mon Dec 05 07:52:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1330,Mon Dec 05 07:53:01 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1331,Mon Dec 05 07:53:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1332,Mon Dec 05 07:54:01 2005,notice,jk2_init() Found child 5029 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1333,Mon Dec 05 07:54:02 2005,notice,jk2_init() Found child 5030 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1334,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5033 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1335,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5032 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1336,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5035 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1337,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5034 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1338,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1339,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1340,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1341,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1342,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1343,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1344,Mon Dec 05 07:55:13 2005,notice,jk2_init() Found child 5036 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1345,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5050 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1346,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5049 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1347,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5048 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1348,Mon Dec 05 07:57:02 2005,notice,jk2_init() Found child 5051 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1349,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5053 in scoreboard,E5,jk2_init() Can't find child <*> in scoreboard
1350,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5054 in scoreboard,E5,jk2_init() Can't find child <*> in scoreboard
1351,Mon Dec 05 07:57:02 2005,notice,jk2_init() Found child 5052 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1352,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1353,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1354,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1355,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1356,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1357,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1358,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1359,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1360,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1361,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1362,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1363,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,E6,mod_jk child init <*> <*>
1364,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1365,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,E6,mod_jk child init <*> <*>
1366,Mon Dec 05 09:09:48 2005,error,[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
1367,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5271 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1368,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5270 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1369,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1370,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1371,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1372,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1373,Mon Dec 05 09:55:21 2005,notice,jk2_init() Found child 5295 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1374,Mon Dec 05 09:55:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1375,Mon Dec 05 09:55:21 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1376,Mon Dec 05 10:10:32 2005,notice,jk2_init() Found child 5330 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1377,Mon Dec 05 10:10:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1378,Mon Dec 05 10:10:33 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1379,Mon Dec 05 10:16:20 2005,notice,jk2_init() Found child 5344 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1380,Mon Dec 05 10:16:52 2005,notice,jk2_init() Found child 5347 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1381,Mon Dec 05 10:16:53 2005,notice,jk2_init() Found child 5348 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1382,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5350 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1383,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5349 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1384,Mon Dec 05 10:17:49 2005,notice,jk2_init() Found child 5352 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1385,Mon Dec 05 10:17:50 2005,notice,jk2_init() Found child 5351 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1386,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1387,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1388,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1389,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1390,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1391,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1392,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1393,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1394,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5366 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1395,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5365 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1396,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5367 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1397,Mon Dec 05 10:21:07 2005,notice,jk2_init() Found child 5368 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1398,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1399,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1400,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1401,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1402,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
